🇨🇳｜抖音热舞,#genre#
EuroSport 360 8 HD FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14200/index.m3u8
Disney HD FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15185/index.m3u8
Cherie 25 FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15186/index.m3u8
TF1 SERIES FILMS FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15187/index.m3u8
LCI FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15188/index.m3u8
Numero 23 FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15189/index.m3u8
Science & Vie HD FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15192/index.m3u8
HISTOIRE HD FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/17041/index.m3u8
Cine + Classic FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/17039/index.m3u8
TOUTE L'HISTOIRE HD FR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/17040/index.m3u8
Zerouno TV,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15021/index.m3u8
Zero Uno HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/16076/index.m3u8
Kiss Kiss Tv HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/16072/index.m3u8
Kiss Kiss Italia HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/16073/index.m3u8
Kiss Kiss Napoli HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/16074/index.m3u8
Rai 1 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19081/index.m3u8
Rai 2 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19082/index.m3u8
RAI 3 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19083/index.m3u8
Rai 4 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19084/index.m3u8
Rai 5 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19085/index.m3u8
Rai Movie HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19086/index.m3u8
Rai Premium,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19087/index.m3u8
Rai Storia,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19088/index.m3u8
Rai Nettuno,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19089/index.m3u8
Rai Scuola,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19090/index.m3u8
Rai 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19091/index.m3u8
Rai Gulp HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19092/index.m3u8
Rai Italia HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19093/index.m3u8
Rai News 24 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19094/index.m3u8
Sky Cinema Uno HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19095/index.m3u8
Sky Cinema Due FHD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19096/index.m3u8
Sky Cinema Comedy HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19097/index.m3u8
Sky Cinema Action HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19098/index.m3u8
Sky Cinema Collection HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19099/index.m3u8
Sky Cinema Suspense HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19100/index.m3u8
Sky Uno HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19101/index.m3u8
Sky Atlantic FHD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19102/index.m3u8
Sky Primafila Premiere 01 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19118/index.m3u8
Sky Primafila Premiere 02 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19119/index.m3u8
Sky Primafila Premiere 03 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19120/index.m3u8
Sky Primafila Premiere 04 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19121/index.m3u8
Sky Primafila Premiere 05 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19122/index.m3u8
Sky Primafila Premiere 06 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19123/index.m3u8
Sky Primafila Premiere 07 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19124/index.m3u8
Sky Primafila Premiere 08 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19125/index.m3u8
Sky Primafila Premiere 09 4K,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19126/index.m3u8
Fox HD IT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19103/index.m3u8
Udinese TV,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19114/index.m3u8
BEIN SPORTS HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2543/index.m3u8
Movistar Cine Doc & Roll HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6077/index.m3u8
Movistar Deportes 1 HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6070/index.m3u8
Movistar Estrenos HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6078/index.m3u8
Dazn F1 HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6071/index.m3u8
Movistar Golf HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6075/index.m3u8
Movistar LaLiga HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6073/index.m3u8
Movistar Liga Campeones HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6074/index.m3u8
Movistar Seriesmania HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6076/index.m3u8
Movistar Accion ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7065/index.m3u8
Movistar Comedia ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7066/index.m3u8
Movistar Drama ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7067/index.m3u8
Caza y Pesca HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7346/index.m3u8
Comedy Central HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15215/index.m3u8
Cosmopolitan HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15216/index.m3u8
GOL ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15241/index.m3u8
Cuatro HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15242/index.m3u8
Telecinco HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15243/index.m3u8
DKISS ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15244/index.m3u8
tdp HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15245/index.m3u8
atreseries HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15246/index.m3u8
BeMad tv HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15247/index.m3u8
Realmadrid TV HD ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15248/index.m3u8
TEN ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15249/index.m3u8
mega ES,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/15250/index.m3u8
SPORT TV 1 HD PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2525/index.m3u8
SPORT TV 2 HD PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2526/index.m3u8
SPORT TV 3 HD PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2527/index.m3u8
SPORT TV 4 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2528/index.m3u8
SPORT TV 5 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2529/index.m3u8
SPORT TV + PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2530/index.m3u8
Eleven Sports 1 HD PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2531/index.m3u8
Eleven Sports 2 HD PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2532/index.m3u8
Eleven Sports 3 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2533/index.m3u8
Eleven Sports 4 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2534/index.m3u8
Eleven Sports 5 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2535/index.m3u8
Eleven Sports 6 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2536/index.m3u8
Eleven Sports 3 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7062/index.m3u8
Eleven Sports 4 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7063/index.m3u8
Eleven Sports 6 PT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7064/index.m3u8
AXN BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6163/index.m3u8
AXN HD BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6162/index.m3u8
Band News BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6161/index.m3u8
Band Sports BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6158/index.m3u8
BAND NEWS HD BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6160/index.m3u8
BAND SP HD BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6159/index.m3u8
BAND SPORTS HD BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6157/index.m3u8
HBO2 BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19045/index.m3u8
HBO BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19046/index.m3u8
HBO MUNDI BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19047/index.m3u8
HBO+ BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19048/index.m3u8
HBO POP BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19049/index.m3u8
HBO SIGNATURE BR,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19050/index.m3u8
Sky News UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2475/index.m3u8
BT SPORT 1 FHD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6566/index.m3u8
BT Sport 1 UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2505/index.m3u8
BT SPORT 2 FHD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6565/index.m3u8
BT Sport 2 UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2506/index.m3u8
BT SPORT 3 FHD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6564/index.m3u8
BT SPORT ESPN FHD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6563/index.m3u8
PREMIER SPORTS UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6555/index.m3u8
EUROSPORT 2 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6556/index.m3u8
SKY SPORTS PREMIER LEAGUE UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7335/index.m3u8
SKY SPORTS FOOTBALL UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7336/index.m3u8
SKY SPORTS MAIN EVENT UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7337/index.m3u8
SKY SPORTS ARENA UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7338/index.m3u8
SKY SPORTS MIX UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7339/index.m3u8
Sky Sports Action HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7340/index.m3u8
SKY SPORTS RACING UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7341/index.m3u8
SKY SPORTS F1 UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7342/index.m3u8
SKY SPORTS CRICKET UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7343/index.m3u8
SKY SPORTS GOLF UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7344/index.m3u8
Sky Sports Action FHD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7345/index.m3u8
MUTV UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/10078/index.m3u8
UK Premier Sports 1 SD IE,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/12284/index.m3u8
Eurosport 3 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14180/index.m3u8
Eurosport 3 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14181/index.m3u8
Eurosport 4 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14182/index.m3u8
Eurosport 4 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14183/index.m3u8
Eurosport 5 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14184/index.m3u8
Eurosport 5 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14185/index.m3u8
Eurosport 6 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14186/index.m3u8
Eurosport 6 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14187/index.m3u8
Eurosport 7 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14188/index.m3u8
Eurosport 7 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14189/index.m3u8
Eurosport 8 HD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14190/index.m3u8
Eurosport 8 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14191/index.m3u8
Eurosport 9 SD UK,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14192/index.m3u8
BBC 1 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19176/index.m3u8
BBC 2 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19177/index.m3u8
BBC 4 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19178/index.m3u8
BBC Alba HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19179/index.m3u8
BBC Entertainment,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19180/index.m3u8
BBC First HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19181/index.m3u8
BBC Parliament,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19182/index.m3u8
BBC Scotland,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19183/index.m3u8
BBC World News,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19184/index.m3u8
itv 1 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19185/index.m3u8
itv 2 HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19186/index.m3u8
itv 3 +1,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19187/index.m3u8
itv 4 +1,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19188/index.m3u8
itv 4,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19189/index.m3u8
itv BE,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19190/index.m3u8
itv FHD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/19191/index.m3u8
CINEMAXX MORE MAXX US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6152/index.m3u8
CINEMAX THRILLERMAX HD US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6153/index.m3u8
CINEMAX OUTER MAX US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6154/index.m3u8
CINEMAX MOVIEMAX US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6155/index.m3u8
CINEMAX ACTION MAX EAST US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6156/index.m3u8
TENNIS HD US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6096/index.m3u8
Food Network,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1107/index.m3u8
Ion Television,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/901/index.m3u8
NYCTV Life,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/902/index.m3u8
CBS New York,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/903/index.m3u8
Hallmark Movies & Mysteries HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1075/index.m3u8
Telemundo,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1080/index.m3u8
NBC,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1081/index.m3u8
Disney XD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1082/index.m3u8
AMC US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1083/index.m3u8
HGTV HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1084/index.m3u8
tru TV,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1085/index.m3u8
MAVTV HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1074/index.m3u8
ABC HD,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1087/index.m3u8
Fox 5 WNYW,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1086/index.m3u8
My9NJ,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1088/index.m3u8
Live Well Network,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1089/index.m3u8
MOTORTREND,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1091/index.m3u8
BBC America,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1092/index.m3u8
WPIX-TV,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1090/index.m3u8
THIRTEEN,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1093/index.m3u8
WLIW21,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1094/index.m3u8
NJTV,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1095/index.m3u8
MeTV,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1096/index.m3u8
SBN,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1097/index.m3u8
WMBC Digital Television,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1098/index.m3u8
Univision,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1099/index.m3u8
UniMÁS,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1100/index.m3u8
USA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1101/index.m3u8
TNT,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1102/index.m3u8
TBS,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1103/index.m3u8
TLC,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1105/index.m3u8
FXM en,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1106/index.m3u8
A&E,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/1108/index.m3u8
Discovery Channel US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/2487/index.m3u8
CNBC,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/962/index.m3u8
NHL Network US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7225/index.m3u8
NBA TV HD US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7226/index.m3u8
FOX SPORTS 1 US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7322/index.m3u8
FOX SPORTS 2 US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7323/index.m3u8
CBS SPORTS NETWORK US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7324/index.m3u8
MSG US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7325/index.m3u8
MSG 2 US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7326/index.m3u8
NBC SPORTS NETWORK US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7327/index.m3u8
NHL NETWORK US,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/7328/index.m3u8
A&E CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6419/index.m3u8
CBC Oshawa CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6421/index.m3u8
CBC St. John's,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6422/index.m3u8
CTV Two Atlantic CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6423/index.m3u8
NFL Network HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6424/index.m3u8
ICI RDI HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6425/index.m3u8
TV Ontario HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6426/index.m3u8
Global Toronto HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6427/index.m3u8
OMNI.1 HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6428/index.m3u8
City TV Toronto HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6429/index.m3u8
Yes TV HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6431/index.m3u8
CHCH HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6432/index.m3u8
TFO HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6433/index.m3u8
OMNI.2 HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6434/index.m3u8
FX HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6435/index.m3u8
TCTV2 CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6437/index.m3u8
Sportsnet ONE HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6438/index.m3u8
Sportsnet Ontario HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6439/index.m3u8
YTV HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6441/index.m3u8
CBC News Network HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6442/index.m3u8
W Network HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6443/index.m3u8
TSN 4 HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6445/index.m3u8
TLC HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6446/index.m3u8
OLN HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6447/index.m3u8
CMT Canada CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6448/index.m3u8
Showcase HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6449/index.m3u8
CTV Drama HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6450/index.m3u8
Slice HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6451/index.m3u8
Discovery Channel HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6452/index.m3u8
History HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6453/index.m3u8
CTV Comedy HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6454/index.m3u8
Teletoon HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6455/index.m3u8
HGTV HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6456/index.m3u8
Peachtree TV HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6457/index.m3u8
Turner Classic Movies HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6458/index.m3u8
CTV SCI-FI HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6459/index.m3u8
Family HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6460/index.m3u8
MTV HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6461/index.m3u8
Sportsnet 360 HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6462/index.m3u8
DTour HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6463/index.m3u8
Food Network HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6464/index.m3u8
BNN Bloomberg HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6465/index.m3u8
ABC Spark CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6466/index.m3u8
Vision TV CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6467/index.m3u8
CTV News Channel HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6468/index.m3u8
E! Entertainment HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6469/index.m3u8
FXX HDTV CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6470/index.m3u8
Treehouse HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6471/index.m3u8
NatGeo Wild HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6473/index.m3u8
Family Jr. HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6474/index.m3u8
OWN HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6475/index.m3u8
Game TV CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6476/index.m3u8
Sportsnet East HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6477/index.m3u8
Sportsnet West HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6478/index.m3u8
Sportsnet Pacific HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6479/index.m3u8
NFL Network HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6480/index.m3u8
Golf Channel HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6481/index.m3u8
CNBC Canada CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6482/index.m3u8
Headline News HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6483/index.m3u8
Lifetime HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6484/index.m3u8
NatGeo HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6485/index.m3u8
MovieTime HD CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6486/index.m3u8
DIY Network CA,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/6488/index.m3u8
